PSA_ID,Domain,Sub_Category,English,Kiswahili,Ekegusii,Source,Date,Metadata,Somali,Dholuo
AGRI_929,Agriculture,Crop Production,A new agreement on the sale of avocado by importing to increase revenues among farmers in Muranga and Kiambu.,Makubaliano mapya juu ya uuzaji wa parachichi kwa kuagiza ili kuongeza mapato kati ya wakulima huko Muranga na Kiambu.,Okobwatana okoyia gwokoonia chafokado gocuhia isiko gokinia ebitoki ase abaremi aria Murang’a ana Kiambu.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.925; promoted_from=EKEGUSIICORPUS_4111; qa_tool_somali=nllb; qa_roundtrip_somali=0.721; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.787,Heshiis cusub oo ku saabsan iibinta avocado iyadoo la keenayo si loo kordhiyo dakhliga beeraleyda Muranga iyo Kiambu.,Owinjore manyien e wi uso avocado kokalo kuom ouso mondo omed kelo pesa ne jopur e Muranga kod Kiambu.
AGRI_931,Agriculture,Agribusiness & Market Access,"Not only does maje it difficult for women to access loans to start agribusiness and ecpand,but it hinders their hidden potential to reach out on other issues of agriculture and market access of different crops.","Sio tu kwamba ni vigumu kwa wanawake kupata mikopo ili kuanzisha biashara ya kilimo na ecpand,lakini inazuia uwezo wao uliofichwa wa kufikia masuala mengine ya kilimo na upatikanaji wa soko la mazao mbalimbali.","Tari rioka egekongia goikera amakobeso ase abaremi abangina gochaka oboremi bwabo na kobaogarei, korende boigo nigo egokeyia goikera ebirengerererio binde ase oboremi nechiro amo noboremi borengete abagori berigesa riao.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.781; promoted_from=EKEGUSIICORPUS_4113; qa_tool_somali=azure; qa_roundtrip_somali=0.691; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.467,"Ma aha oo kaliya inay haweenka ku adkaato inay helaan amaah si ay u bilaabaan ganacsiga beeraha iyo ganacsiga, laakiin waxay caqabad ku tahay awooddooda qarsoon ee ay ku gaari karaan arrimaha kale ee beeraha iyo helitaanka suuqyada dalagyada kala duwan.","Ok en mana ni miyo yudo pesa mag ohala ok yot ne mon mondo ochak ohala mag ohala mag ohala, to bende okonyogi yudo thuolo mar tiyo gi yore mamoko mag ohala kod mar yudo ohala mag cham mopogore opogore."
AGRI_932,Agriculture,Crop Production,"Target: Main aim of JP is to continue transforming farming policies through digital technology, courtesy of teamwork with every other team players...","Lengo: Lengo kuu la JP ni kuendelea kubadilisha sera za kilimo kupitia teknolojia ya kidijitali, kwa hisani ya kazi ya pamoja na kila wachezaji wengine wa timu...","Ekerenga: Ekerenga ekenene gia JP nokogendereria oboikeranu bwoboenania bwendagera goetera okobwatania kwegechidichitari, tgoetera okwangoyia gwokobwaterana na bonsi...",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.757; promoted_from=EKEGUSIICORPUS_4114; qa_tool_somali=azure; qa_roundtrip_somali=0.68; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.624,"Bartilmaameed: Ujeeddada ugu weyn ee JP waa in la sii wado beddelka siyaasadaha beeraha iyada oo loo marayo tiknoolajiyada dijitaalka ah, iyadoo la kaashanayo dhammaan ciyaartoyda kale ee kooxda...","Chenro: Chenro maduong' mar JP en dhi nyime loko yore mag pur kokalo kuom teknoloji mar digital, kokalo kuom tiyo kanyachiel gi jokony mamoko duto..."
AGRI_934,Agriculture,Crop Production,"Other issues that can hamper farming TFPG is delay to reach markets and loans, and pertinent issues as it deserves agriculture together with...","Masuala mengine yanayoweza kuzuia kilimo cha TFPG yanachelewa kufikia masoko na mikopo, na masuala yafaayo kwa kadiri yastahilivyo kilimo pamoja...","Ebinto binde biranyare kogocha oboremi TFPG nokonyorwa goikera echiro na amakobeso, na amangana ande abeene buna ebwenerete korenda oboremi amo na ...",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.69; promoted_from=EKEGUSIICORPUS_4116; qa_tool_somali=nllb; qa_roundtrip_somali=0.664; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.409,"Arrimaha kale ee caqabad ku ah beeraha TFPG waa dib u dhac ku yimaada suuqyada iyo amaahda, iyo arrimaha la xiriira sida ay u qalanto beeraha oo ay weheliso...","Weche mamoko manyalo mono tij pur mar TFPG chopo e chiro kendo chiwo pesa, kod weche mamoko ma dwarore nikech owinjore gi pur kaachiel gi..."
AGRI_935,Agriculture,Livestock,Follow closely early warning signs about hailstorms brought by KMD to preoare a farmer and to guard your livestock products.,Fuata kwa makini ishara za mapema za onyo kuhusu dhoruba za mvua za mawe zinazoletwa na KMD ili kuwalinda wakulima na kulinda bidhaa zako za mifugo.,Beka ebirengererio kegima korora bwango ogcha kwamagena embura una korure na KMD terio kogonya kobanga na korenda oboremi bwao bwetugo na ayabwatekaine.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.831; promoted_from=EKEGUSIICORPUS_4120; qa_tool_somali=nllb; qa_roundtrip_somali=0.761; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.603,Si taxadar leh u raac calaamadaha digniinta hore ee ku saabsan duufaannada roobka ee ay keenaan KMD si aad uga badbaadoow beeraleyda iyo inaad ilaaliso alaabtaada xoolaha.,"Luw adimba ranyisi mag siem ma nyiso ni koth maduong' biro biro nikech KMD, mondo omi ng'ato obed motang' ne jopur kendo orit chiembe."
AGRI_936,Agriculture,Crop Production,Great resolutions including individuals in a summit meeting G20. Finance and agriculture of G20 in Washington DC.. na..,Maazimio mazuri ikiwa ni pamoja na watu binafsi katika mkutano wa kilele wa G20. Fedha na kilimo cha G20 huko Washington DC.. na ..,Amangana engencho yomonto na aya okoinyoria nabwatekaine nokowa amangana amanene as omosangerekano obeene o G20 Bwechibesa na Oboremi korwa Omominisita o Washington D.C. na...,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.815; promoted_from=EKEGUSIICORPUS_4121; qa_tool_somali=azure; qa_roundtrip_somali=0.609; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.335,Go'aanno waaweyn oo ay ku jiraan shakhsiyaad shir sare G20. Maaliyadda iyo beeraha G20 ee Washington DC.. ma..,Yiero madongo moriwo koda ji e romo mar G20.
AGRI_937,Agriculture,Livestock,"Poultry farmers in America apply vaccines of Marek disease, to protect poultry from virus transmission .","Wafugaji wa kuku huko Amerika hutumia chanjo za ugonjwa wa Marek, kulinda kuku kutokana na maambukizi ya virusi.",Abatugi bechingoko ba US babwatire oboremi â€™s kobeta chingoko chisindani nigo kogotanga amarwaire yembeo ao ao ase chingoko.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.748; promoted_from=EKEGUSIICORPUS_4122; qa_tool_somali=nllb; qa_roundtrip_somali=0.592; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.422,Beeraleyda digaagga ee Maraykanka waxay isticmaalaan tallaalada cudurka Marek si ay uga ilaaliyaan digaagga gudbinta fayraska.,Jo-pidh dhok e piny Amerka tiyo gi yedhe ma thiedhogo lewni mag Marek mondo giritgi kik tugo gi tuo mar mar maruk.
AGRI_938,Agriculture,Crop Production,"Learn how to safeguard your environment to following land use management procedures, water and other ecosystem in the farm.","Jifunze jinsi ya kulinda mazingira yako kufuata taratibu za usimamizi wa matumizi ya ardhi, maji na mfumo mwingine wa ikolojia shambani.","Egera obokoreri bwamasingira ase okobwatia chingencho omoroberio chiria okorenda riroba, amache, nebitonwa binde ase omogondo oo.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.705; promoted_from=EKEGUSIICORPUS_4123; qa_tool_somali=nllb; qa_roundtrip_somali=0.717; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.609,"Baro sida aad u ilaaliso deegaankaaga adoo raacaya nidaamyada maaraynta isticmaalka dhulka, biyaha iyo nidaamyada kale ee deegaanka ee beerta.","Puonjri rito alwora mari kuom luwo yore mag locho gi lowo, pi, kod gik mamoko ma yudore e puodho."
AGRI_940,Agriculture,Crop Production,Smart agriculture has transformed our farm to reach out on levels expected for a farm with due regards to that particular land as it follows.,Kilimo mahiri kimebadilisha shamba letu kufikia viwango vinavyotarajiwa kwa shamba kwa kuzingatia ardhi hiyo kama ifuatavyo.,Oboremi oboikeranu bwaretire ogoonchoreria ase emegondo yoboremi igoetera ogoikerania ebirengo bwebinto biria bikobekwa mogondo koreng'ana kweriroba ria ase ayio buna ebwatekanete...,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.672; promoted_from=EKEGUSIICORPUS_4125; qa_tool_somali=nllb; qa_roundtrip_somali=0.662; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.423,Beeraha caqli-galka leh ayaa beddelay beeraheena si ay u gaaraan heerarka la filayo beeraha iyadoo la tixgelinayo dhulkaas sida ku xigta.,"Tij pur mariek oseloso puothwa mondo omi omiwa puothwa obed gi lowo mowinjore, kendo mondo omiwa puothno obed gi lowo mowinjore."
AGRI_942,Agriculture,Sustainable Farming,"Progressive land use to the extent of guarding gas emissions to skies.( through. Farming that protects the soil. A. Guard on the correct ratio of fertiliser to guard carbon, so that you harvest more..","Matumizi ya ardhi yanayoendelea kwa kiwango cha kulinda uzalishaji wa gesi angani. ( kupitia. Kilimo kinacholinda udongo. A. Linda uwiano sahihi wa mbolea ili kulinda kaboni, ili uvune zaidi..",Segeta chinchera chingiya chiokorenda riroba erio goikerania kobwata embeo eria egosaria rire (goetera. Oboremi boria bokorenda riroba. Â· Renda ebirengo bisaine biobwoyo ogondo erio kogesa...,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.429; promoted_from=EKEGUSIICORPUS_4128; qa_tool_somali=azure; qa_roundtrip_somali=0.705; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.272,"Isticmaalka dhulka ee horumarsan ilaa ilaalinta qiiqa gaaska cirka. ( dhex mara. Beeralayda ilaalinaysa dhulka. A. Ilaali saamiga saxda ah ee bacriminta si loo ilaaliyo kaarboonka, si aad u goosato wax badan..",Tiyo gi lowo e yo ma ok nyal geng'o gas ma wuok e kor lwasi.
AGRI_943,Agriculture,Crop Production,The best method of harvesting and storage is vital in safeguarding sweet potatoes . Laern on best practices of selecting best potatoes and preserving them.,Njia bora ya kuvuna na kuhifadhi ni muhimu katika kulinda viazi vitamu . Laern juu ya mazoea bora ya kuchagua viazi bora na kuzihifadhi.,"Enchera engiya yokesa na kogach rigesa nobwenencho ase okorenda oboikeranu bwamarabwoni ao. Egera igoro yengencho engiya yogochora amarabwoni, koyabera ebirengo na buna okoyagacha.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.804; promoted_from=EKEGUSIICORPUS_4129; qa_tool_somali=azure; qa_roundtrip_somali=0.562; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.307,Habka ugu fiican ee goosashada iyo kaydinta ayaa muhiim u ah ilaalinta baradhada macaan. Laern oo ka hadlaya hababka ugu wanaagsan ee lagu doorto baradhada ugu fiican iyo ilaalinta.,Puonjruok e wi yore mabeyo mag yiero kendo rito kit olemo mabeyo mag lolemo en gima dwarore ahinya mondo omi orit kit olemo mabeyo mag lolemo.
AGRI_944,Agriculture,Crop Production,Experts say that engineering genetics has a capacity to defer challenges in farming: preservation on..,Wataalam wanasema kuwa genetics ya uhandisi ina uwezo wa kuahirisha changamoto katika kilimo: uhifadhi kwenye..,Obamanyi bwegeinchinia mbore neriiranerio ng'a chinguri chiogotanga emechando emenge ase oboremi: gotumeka buya kwa ...,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.748; promoted_from=EKEGUSIICORPUS_4130; qa_tool_somali=azure; qa_roundtrip_somali=0.657; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.354,Khubaradu waxay sheegayaan in injineernimada hidde-sideyaasha ay awood u leedahay inay dib u dhigto caqabadaha beeraleyda: ilaalinta iyo..,Jotim nonro wacho ni weche mag nonro mag dhano nyalo miyo tij pur kik dhi nyime.
AGRI_946,Agriculture,Sustainable Farming,"PSA urges on the best agriculture application by using home base manure, to maintain health soil.","PSA inashauri matumizi bora ya kilimo kwa kutumia mbolea za msingi za nyumbani, ili kudumisha udongo wenye afya.",PSA nogo egosegeta enchera yogotumia obwoyo bwekweroseria goera eubi ao ao erio kogesa afia engiya ase riroba riao,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.732; promoted_from=EKEGUSIICORPUS_4133; qa_tool_somali=azure; qa_roundtrip_somali=0.67; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.417,"PSA waxay ku dhiirrigelinaysaa codsiga ugu wanaagsan ee beeraha adigoo isticmaalaya baahin guri ah, si loo ilaaliyo caafimaadka ciidda.",PSA jiwo ni oti gi yien mag lowo e yo maber moloyo mondo omi lowo obed gi ngima maber.
AGRI_947,Agriculture,Livestock,SA sensitizes on disease control on livestock as well as health tips.,Wanyevu wa afya juu ya udhibiti wa maradhi juu ya mifugo na vilevile madokezo ya afya.,PSA: nkwegeria bareigoro yogotanga amarwaire yetugo nechingencho chiobochenu chirure.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.897; promoted_from=EKEGUSIICORPUS_4138; qa_tool_somali=nllb; qa_roundtrip_somali=0.698; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.367,SA waxay u wacyi gelisaa xakameynta cudurrada xoolaha iyo sidoo kale talooyinka caafimaadka.,SA chiwo paro e wi thieth mar tuoche e jamni kaachiel gi paro mag thieth.
AGRI_949,Agriculture,Crop Production,Announcement to farmers to use certified seeds and harvest big nationally.,Tangazo kwa wakulima la kutumia mbegu zilizothibitishwa na kuvuna mbegu kubwa za kitaifa.,Ogokurerwa gochia abaremi igoro yogotumia embusuro eria yancheire erio kogesa omoroberio bwense ase okorema endagera.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.892; promoted_from=EKEGUSIICORPUS_4140; qa_tool_somali=azure; qa_roundtrip_somali=0.69; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.4,Ogeysiis loo dirayo beeraleyda in la isticmaalo abuur shahaado leh oo si weyn loo goosto guud ahaan dalka.,Owacho ni jopur oti gi kodhi ma nigi ratiro mar chamo kodhi kendo ogolo cham madongo e piny mangima.
AGRI_950,Agriculture,Training,Announcement to all: farmers being enlisted in government offered digital training on agricultural aspects.,Tangazo kwa wote: wakulima waliojiandikisha serikalini walitoa mafunzo ya kidigitali juu ya sehemu za kilimo.,Ogokurerwa ase bonsi: Omoroberio bweserikari goikerania chisemi chioboremi goetera egechidichitari.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.844; promoted_from=EKEGUSIICORPUS_4141; qa_tool_somali=azure; qa_roundtrip_somali=0.738; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.626,Ogeysiis dhammaan: beeraleyda lagu qoray dowladda ayaa bixiyay tababar dijital ah oo ku saabsan dhinacyada beeraha.,Owacho ni: Jo-Farmer ma ne dhi tiyo e sirkal ne dhi yudo tiegruok e yore mag digital e weche mag pur.
AGRI_951,Agriculture,Crop Production,"To influence technology while using smack technology,like applying planting plants (desmodium leaves)that predate other pests and herbs in the field.","Ili kuathiri teknolojia wakati wa kutumia teknolojia ya smack,kama vile kupaka mimea ya kupanda (majani ya desmodium)ambayo hutangulia wadudu na mimea mingine shambani.",Ogosegeta omoroberio otekinorochia nenchera ierengete goyumia ebimeri biria bigoseria ebimeria biri bende bikorenta emechando mogondo (amato edesimodiamu) goseria ebichuni na amakonde korwa ebimeri osimegete mogondo...,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.865; promoted_from=EKEGUSIICORPUS_4144; qa_tool_somali=azure; qa_roundtrip_somali=0.767; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.529,"Si loo saameeyo tiknoolajiyada iyadoo la adeegsanayo tiknoolajiyada smack, sida in la beero dhir (caleemo desmodium) oo ka horeeya cayayaanka iyo dhirta kale ee beerta.","Tiyo gi teknoloji e yo ma ok kare, kaka tiyo gi yien mag pidho (desmodium leaves) ma chon ne chwoyo kod yien mamoko e pap."
AGRI_952,Agriculture,Sustainable Farming,"In brief: Learn how climate smart agriculture (CSA)has had impact in farming . Learn on means, benefit and challenges which is likely to be faced in Kenya. Learn on progressive farming using CSA for the sakevof farmers and resilient to changes in Kenya. Kenya is a country blessed with great potential in kenya, where agriculture has high responsibiliy in the economy anf earnings for millions. However,agriculture has it's fair share die to climate change, and flooding which are unpredictable, and soil erosion. Agriculture that emphasizes climate in Kenya offers an innovative solution not only to support farmers to get accustomed to climate change, also to ensure long term progression.","Kwa kifupi: Jifunze jinsi kilimo cha hali ya hewa (CSA) kimeathiri kilimo. Jifunze juu ya njia, faida na changamoto ambazo zinaweza kukabiliwa nchini Kenya. Jifunze juu ya kilimo cha maendeleo kwa kutumia CSA kwa faida ya wakulima na kuhimili mabadiliko nchini Kenya. Kenya ni nchi iliyobarikiwa na uwezo mkubwa nchini Kenya, ambapo kilimo kina jukumu kubwa katika uchumi na mapato kwa mamilioni. Hata hivyo, kilimo kina sehemu yake ya haki kufa kutokana na mabadiliko ya hali ya hewa, mafuriko ambayo hayawezi kutabiriwa, na uharibifu wa udongo. Kilimo ambacho kinasisitiza hali ya hewa nchini Kenya kinatoa suluhisho la ubunifu sio tu kusaidia wakulima kuzoea mabadiliko ya hali ya hewa, lakini pia kuhakikisha maendeleo ya muda mrefu.","Ase obweng'e: Rigia komanya buna oboremi obuya (CSA) buna bogendererte goonchoreria emegondo yoboremi Kenya â€™s. Egera igoro yechinchera, obuya, naboigo emechando erengete gochooreria gochia oboremi obuya CSA okwegera ugoro yoboremi bwekwegendereria sna obwegwokong'ereria aiga Kenya. Kenya nense esesenirie nobotenenku bowboremi, ase abaremi babogoretie ensemo enene yoboko bwense yaito na ebitoki ase chimirioni chinyinge. Nonya nigo, oboremi obo nigo bore nomochando omonene ase engencho yogoonchoreria kwerire, na ogocha kwomobaso gose etoigo etamanyekaneti, na ogsareka kweriroba. (Oboremi Kenya mbore namairanerio tari rioka ase ogokonya abaremi korende boigo gokonya aberemi goonchoreria gochia oboremi bokogenda nerire ase rigesa riabotambe.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb_256; qa_roundtrip=0.106; promoted_from=EKEGUSIICORPUS_4145; qa_tool_somali=nllb; qa_roundtrip_somali=0.115; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.015,"Marka la soo koobo: Baro sida beeraha cimilada caqli leh (CSA) uu saameyn ku yeeshay beeraha. Baro hababka, faa'iidooyinka iyo caqabadaha laga yaabo in Kenya la kulmo. Baro beeraha horumarsan oo loo adeegsado CSA si loo faa'iideysto beeraleyda iyo u adkaysta isbeddelada Kenya. Kenya waa dal ku barakaysan Kenya, halkaas oo beeraha ay mas'uuliyad sare ku leeyihiin dhaqaalaha iyo dakhliga malaayiin qof. Si kastaba ha ahaatee,","Kuom ranyisi: Puonjri kaka tijno osekelo lokruok e ngima jopur. Puonjri kuom yore, ber kod pek ma Kenya nyalo romogo. Puonjri kuom tijno ma dhi nyime kotiyo gi tijno e konyo jopur kendo bedo gi nyalo mar timo lokruok e piny Kenya. Kenya en piny ma nigi nyalo maduong' e piny Kenya, kama tijno nigi ting' maduong' e weche mag ohala kendo kelo ne ji milion mang'eny. Kata kamano, tijno nigi migapye makare nikech lokruok mar alwora, piyo ma ok nyal geng'o, kod yuso lowo."
AGRI_954,Agriculture,Crop Production,In the recent times there's notable progress in research and technology that can mitigate diverse challenges and farmers with large food factories.,Katika nyakati za hivi karibuni kuna maendeleo makubwa katika utafiti na teknolojia ambayo yanaweza kupunguza changamoto mbalimbali na wakulima wenye viwanda vikubwa vya chakula.,Emiaka ya iga bwango yaorokirie okogenderera ase obotuki bwegetekinorochia obw boranyare gokonya emechando ao ao ase abaremi nechifakitori chiendagera.,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.774; promoted_from=EKEGUSIICORPUS_4148; qa_tool_somali=nllb; qa_roundtrip_somali=0.722; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.613,Waqtiyadii ugu dambeeyay waxaa jiray horumar la taaban karo cilmi baarista iyo tikniyoolajiyadda oo yareyn kara caqabadaha kala duwan iyo beeraleyda leh warshado waaweyn oo cunto.,"E kinde mosekalo, nitie dongruok maduong' ahinya e weche mag timo nonro kod teknoloji manyalo tieko pek mopogore opogore, koda mag jopur ma nigi tigo madongo mag chiemo."
AGRI_955,Agriculture,Sustainable Farming,"Minimise food perishability from fresh vegetables and fruits, through oroper harvesting methods, conservation and the manner we merchandise products to food stuff from the times you harvest from farm to markets.","Punguza kuharibika kwa chakula kutoka kwa mboga mboga na matunda, kupitia njia za uvunaji wa oroper, uhifadhi na jinsi tunavyosafirisha bidhaa kwa vitu vya chakula kutoka nyakati unazovuna kutoka shambani hadi masoko.","Keania ogosareka kwendagera korwa mogondo ase rigesa riching'eni na amatunda goetera chinchera chikogesa chibwenerete, obogachi obuya, na engench yogoonchoreria rigesa riao gochia chindagera ao ao korwa buna okogesa korwa mogondo goika echiro.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.777; promoted_from=EKEGUSIICORPUS_4149; qa_tool_somali=nllb; qa_roundtrip_somali=0.72; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.204,"Iska yaree cuntooyinka burburka ah ee khudaarta iyo miraha cusub, iyada oo loo marayo hababka goosashada, ilaalinta iyo habka aan u iibino alaabada cuntada laga bilaabo waqtiga aad goosato beerta ilaa suuqyada.","Ti gi yore mag choko chiemo, rito gik moko, kod kaka wauso gik mochamo chakre e puothe mag puothe nyaka e choko chiemo."
AGRI_956,Agriculture,Sustainable Farming,"Reduce soil erosion: reduce on tillage and practice mulching using leftovers after harvesting, as way of reducing soil erosion 80%. CA also harvest adds manure to the soil..","Punguza mmomonyoko wa udongo: punguza kilimo na ujizoeze kuweka matandazo kwa kutumia mabaki baada ya kuvuna, kama njia ya kupunguza mmomonyoko wa udongo kwa 80%. CA pia mavuno huongeza mbolea kwenye udongo..",Keania omogoko bweriroba riao: Keania korema riroba na egera gotuba rirob rario cover neubi eria egotigara korwa rigesa buna enchera eyemo yogokeania omogoko bweriroba riao goika 80%. CA boigo nigo ekogesa obotobu ase riroba riao ...,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.897; promoted_from=EKEGUSIICORPUS_4150; qa_tool_somali=azure; qa_roundtrip_somali=0.776; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.492,"Yaree nabaad-guurka ciidda: yaree beerista oo ku tababar mulching adigoo isticmaalaya hadhaaga ka dib goosashada, si loo yareeyo nabaad-guurka ciidda 80%. CA sidoo kale goosashada waxay ku dartaa baalasha ciidda..","Med ng'ich lowo: med timo tij pur kendo ti gi gik modong' e lowo bang' keyo, mondo omi lowo odog chien gi 80% mar lowo."
AGRI_957,Agriculture,Crop Production,"Research has shown that empowering women in food agricultural markets increase sustainable revenues, putting their foundation on...","Utafiti umeonyesha kuwa kuwawezesha wanawake katika masoko ya kilimo cha chakula huongeza mapato endelevu, na kuweka msingi wao kwenye...","Obotuki bwoboremi bwaorokirie ng'a kobeka abangina chinguru gosoa echiro nigo kore ogwonyora ebitoki bia igoro na biabotambe, igo kobeka oboroso bwabo ase...",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.901; promoted_from=EKEGUSIICORPUS_4152; qa_tool_somali=nllb; qa_roundtrip_somali=0.873; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.659,"Cilmi baaris ayaa muujisay in xoojinta haweenka suuqyada cuntada iyo beeraha ay kordhiso dakhliga joogtada ah, iyagoo aasaaskooda ku dhigaya...","Nonro osenyiso ni miyo mon teko e chiro chiemo kod puothe mag pur kelo pesa ma giyudo e piny, kendo mano miyo giketo mise mag..."
AGRI_958,Agriculture,Livestock,"Changes in cattle rearing aimed at proper feeding ensures good yields, adding manure to the field and redusing soil erosion in livestock rearing..","Mabadiliko katika ufugaji wa ng'ombe yanayolenga kulisha vizuri huhakikisha mavuno mazuri, kuongeza mbolea shambani na mmomonyoko wa udongo katika ufugaji wa mifugo..","Ogoonchoreria buna okorisia gose gotuga etugo yao erengete korageria etgo yao buna ebwenerete korwa aa gochia asande erio konyora rigesa riengencho, kogesa obotobu ase riroba, na gokeania omogoko bweriroba ase omoroberio bwetugo.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.812; promoted_from=EKEGUSIICORPUS_4154; qa_tool_somali=azure; qa_roundtrip_somali=0.733; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.203,"Isbeddelada ku saabsan korinta lo'da ee loogu talagalay quudinta saxda ah ayaa xaqiijinaysa dalag wanaagsan, taasoo ku daraysa baahinta beeraha iyo ka hortagga nabaad-guurka ciidda ee korinta xoolaha..","Lokruok e pidho dhok mondo omi ji ochiem maber, miyo lowo bedo maber, kendo miyo lowo bedo marach e pidho dhok."
AGRI_959,Agriculture,Crop Production,"Be with your storage facility,and attàin successful harvest and differentiate what's bad,ascertain, and check meat before selling.","Kuwa na kituo chako cha kuhifadhi, na upate mavuno yenye mafanikio na utofautishe kile ambacho ni kibaya, hakikisha, na uangalie nyama kabla ya kuuza.","Kabe nenyomba yao yokogacha rigesa goikerania obikerabu bwerigesa riao botambe na korichora gwatana ribe korwa ase rigiya, korirenga, na giba enyama buya nyuma yokoyeonia.",Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.752; promoted_from=EKEGUSIICORPUS_4155; qa_tool_somali=azure; qa_roundtrip_somali=0.754; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.405,"La joog xaruntaada kaydka, oo ka qaybgal goosashada guul leh oo kala saar waxa xun, hubi hilibka ka hor intaadan iibin.","Bed gi kar kano gik moko, kendo neno kaka cham biro bedo maber, kendo ng'e gima rach, kendo item ng'eyo le kapok ing'iewo."
