src_text,tgt_text,src_code,tgt_code,PSA_ID,Domain
"Jihadhari na matapeli wanaoomba rushwa kutoka kwa umma huku wakijifanya wafanyakazi wa tume, ilionya watafuta kazi.","Kabe maiso nabang'ainereria bagosaba amaaki korwa ase abanto bagwekora abakori emeremo bekeombe keria getenererete obokoreri bweserikari, ogokurera gochia abakorigia emeremo.",swh_Latn,,3349,Governance
"Serikali ya Kaunti ya Mombasa Serikali ya kaunti ya Mombasa hutoa huduma bora, zinazoitikia na za kina za afya kwa raia wote kupitia mifumo bunifu, yenye ufanisi na yenye ufanisi 5.","Eserikari yekaonti ya Mombasa. Eserikari yekaonti ya Mombasa nigo ekorwa obokoreri oboikeranu, borengete okogania gwa kera omonto ase obobwenia gochia abanto bonsi gpetera obomanyi bwabono, ase egeka egekegoetera ebirengo 5 biobobwenia.",swh_Latn,,3350,Governance
"Mkuu wa polisi pia aliwasihi umma kuwa macho, akiongeza kuwa watu wote waliookolewa wameandikishwa na kuruhusiwa kurudi nyumbani huku uchunguzi ukiendelea.","Omosikari omonene akagenderera gosaba abanto ng'a babe maiso, na kogesa nga baria bonsi bakonyetwe mbarikire bonsi na bancheirwe koirana chinka chiabo ekero obotuki bogendererete.",swh_Latn,,3351,Governance
"Kukamatwa kwa watu hao kunafuatia uchunguzi uliofanywa na EACC baada ya kupokea malalamiko mengi kutoka kwa madereva na umma kuhusu ulaghai uliokithiri unaofanywa na maafisa wanaolinda kizuizi cha barabarani, taarifa ya EACC ilisomeka kwa sehemu.","Okobwatwa kwabo nigo kwanyarekate goetera obonyonki na nekeombe keria gekorwania pobokorekanu (EACC) ekero okumurungania okonge kora abagendi chirori nabaninchiigoro yokomigwa na gosabwa amaakiba abobisa baria batenerete chipara abwo bakobeka ebirichania ase epara, buna amangana a EACC atebete.",swh_Latn,,3352,Governance
Operesheni hii ni sehemu ya msako unaoendelea dhidi ya rushwa katika vituo vya utoaji huduma kwa umma ili kuboresha upatikanaji wa huduma bora kwa raia wote.,Ogasagana oko nenchera eyemo yomoroberiobwokorigia ebibago biogosaba amaakia as obokoreri bweserikarikorengete goikerania obokoreri obuya ase abanto bonsi.,swh_Latn,,3353,Governance
"Omba Pasipoti Omba Leseni ya Udereva Huduma za KRA Omba Cheti cha Kuzaliwa Omba Cheti cha Mwenendo Mzuri Hifadhi kwa Nyumba ya Bei Nafuu Sajili Biashara Omba Cheti cha Ndoa Zaidi ya huduma 22,000 za serikali sasa zinapatikana kutoka Wizara, Kaunti, Idara na Mashirika zaidi ya 100.","Toma gosaba kwao konyora epass poti toma ogosaba kwao konyora erensesi yokogendia erori. Obokoreri bwekeombe giokorusia ebango (KRA) nabo bobwekaine boria bwokorigia esatifiketi yokoiborwa gose esatifiketi yomonto omotebere gokonya kogora enyomba yobomenyo yomoroberio bweserikari, korika ebiasara biaogose gosaba esatitifiketi yenyomo. Goetania obokoreri ao ao bweserikari 22,000 bono nkonyorekana bore korwa goetania obokoreri ao ao bwechimisitiri 100+, chiekaonti.",swh_Latn,,3354,Governance
Gavana aliwasihi wananchi kushiriki kikamilifu katika safari ya maendeleo ya kaunti.,Omogafana agasaba abanto korwa ebirengeererio biabo goikerania esafari yamagenderero ekaonti.,swh_Latn,,3358,Governance
"Aliwahimiza kikundi hicho kuomba Mfuko wa Biashara wa Kaunti, ambao hutoa usaidizi wa kifedha kwa mashirika ya kijamii na vikundi vya vijana na wanawake ili kutekeleza miradi yao.","Agasegeta abanto gotoma ogosaba kwabo ase omoroberio biebiasara bike bike biekaonto gwekonyera, oyio okorwa obokonyi bwechibesa ase ebiombe biebonyoro, ebiombe biabasae na abangina gokora ebiasara biabo.",swh_Latn,,3359,Governance
"Gavana Dkt. Bii aliwasihi wakazi kuendelea kuwa macho na kutumia huduma za afya za kaunti, hasa wakati wa sherehe na msimu unaoendelea wa sherehe za kuaga mwili.","Omogafana Dak. Biagasaba gotigara koba maiso na gotumia buya obokoreri afia yekaonti, mono kegima chingaki echi chiomotimoko na nechinyangi chiabana kwaroka.",swh_Latn,,3360,Governance
Tume iliwasihi wagombea wote na umma kudumisha amani na utulivu wakati wa kipindi cha kampeni.,batenereri nigo basabete barigi chikura bonsinabanainchi koba nomorembe amo noborendi chingaki chiokorigia chikura.,swh_Latn,,3361,Governance
"Majukumu makubwa ya vyama vya siasa ni pamoja na: Kuimarisha ushiriki wa kidemokrasia kupitia uhamasishaji wa kisiasa kwa kuhamasisha umma kushiriki katika uchaguzi; na kuunda sera za umma, kuajiri na kuchagua viongozi wa kisiasa.","Emeremo emenene yebiombe biegesiasa nebwatekaine: Gokinia chinkwana nabanto goetera okoreta abanto amo gesiasa ase ogosegeta abanrto korwa ebirengererio biabo buna bategate obogambi bwabo koba goetera obochori; na korwa ebirengererio buna amachiko abwenerete korosigwa, korika baria bakorigia chikura na gotangasa ababui.",swh_Latn,,3363,Governance
"Aliwasihi wakazi kuendelea kujiandikisha chini ya mpango huo ili kupata huduma za afya bila malipo, na kuwezesha mpango wa serikali kuwa bora zaidi kwa ajili ya utoaji bora wa afya.","Nasabete abamenyi kogenderera kwerika inse yomoroberio bwobobwenia erio goikera obobwenia bwa bosa, na gokonya eserikari koroberia buya igoro yokonyora obobwenia.",swh_Latn,,3364,Governance
"Rais alisema serikali inaboresha SHA kila mara ili kuifanya iwe na ufanisi zaidi, ikiondoa vipengele vya uhalifu kwa kutumia mianya katika mfumo huo ili kuwalaghai umma.","Omoraisi agateba ng'a eserikari negebndererete kobeka buya omoroberio o'SHA erio koyokora koba omoikeranu ase, goetera ogosimora abasaria ime yomoroberio oyio bagendererete korora ase ebibao bire ase obokoreri koibera abanto.",swh_Latn,,3365,Governance
Gavana Mutai aliwahakikishia wakazi kwamba hatua zimechukuliwa ili kuhakikisha mwendelezo wa huduma za afya.,Omogafana Mutai naenekeretia abamenyi ng'a emeroberio yabekirwe erengete okogenderera korwa obokoreri bwobobwenia.,swh_Latn,,3366,Governance
"Zaidi ya hayo, aliahidi kufanya kazi kwa karibu na Gavana Timamy ili kukuza umoja katika Kaunti ya Lamu, akiwahimiza wakazi kuepuka siasa za mgawanyiko - hasa zile zinazoendeshwa na tofauti za kikabila, kidini, au kikanda - kwa ajili ya maendeleo.","Akagenderera korwa chiira chiogokora emeremo amo ase okobwaterana na nomogafana Timamy erio gokinia obomo aaria ekaonti ya Lamu, ogosorora abamenyi kwanga siasa yokobagana abanto mono kegima siasa erengete obogesaku, kebokanisa' keboisiramu, gose gose ogotaigwanana kerogongo erio goikerania amagenderero.",swh_Latn,,3368,Governance
Serikali ya Kaunti ya Mandera inawahimiza vijana wote wanaostahiki kutumia fursa hii inayobadilisha maisha na kuchangia katika maendeleo ya kaunti.,Eserikari yekaonti ya Mandera yasegetire abasae bonsi bari bare nogwancherwa kobogoria ribaga eri riabeene goonchoreria obogima bwabo na gosegeta amagenderero yekaonti.,swh_Latn,,3369,Governance
"Akizungumza baada ya tuzo hizo jijini Nairobi, leo, CECM for Finance Jones Omwenga alisema kaunti itaendelea kuwashirikisha umma katika maamuzi yake ya athari.","Gokwana nyuma yokorwaebiigwa biobobui gose ogokora buya aaria Nairobi, rero, Omowasiri bwechibesa Jones Omwenga agateba ng'a ekaonti negenderere nechnkwana nabanainchi ase okorwa ebirengererio biamagenderero.",swh_Latn,,3371,Governance
"KIFUNGU CHA 19 kinalaani matumizi ya vurugu na vitisho kwa maafisa wa Kenya dhidi ya wanafunzi, umma, na waandishi wa habari.","RICHIKO RIA 19 riairire bobe abobisa ba Kenya ase ogotumia eburaburu na kogosereria gochia ase abana besukuru, abanainchi, na abariki amang'ana.",swh_Latn,,3373,Governance
"Tunatoa wito kwa mamlaka ya polisi kufanya uchunguzi wa haraka na wa uwazi kuhusu vitendo hivyo, na serikali iwajibike kwa majaribio yake ya kudhibiti maoni ya kisiasa, kujieleza kisanii, na kuzuia upatikanaji wa taarifa kwa umma,' alisema Mugambi Kiai, Mkurugenzi wa Kanda wa IBARA YA 19 Afrika Mashariki.","Nigo togosaba abarai abarendi boborendi gochaka obotuki gotachererwa bwa maiso marore buna yabete, naigo eserikari kobogoria obobe bwonsi ase okomiga abanasiasa erio koboboi eki babwenerete gokwana, eki ababugi chingero babwenerete gotera, na gosiekera abanto gotaikera amang'ana,' buna atebete Mugambi Kiai, Omotenereri omonene bworogongo rwa Africa ya Mocha igoro YERICHIKO ARTICLE 19.",swh_Latn,,3374,Governance
"Serikali lazima irahisishe haki ya watu ya kuandamana, njia muhimu kwa raia kujieleza na kushiriki katika michakato ya utawala,' alisema Mugambi Kiai, MAKALA YA 19 Mkurugenzi wa Kanda ya Afrika Mashariki.","Eserikari goika erwe ribaga rioboronge bwabanto facilitate people's right to protest, an important way for citizens korwa ebirengererio biabo, koboria amaswari na goteba buna bategete ase obogambi bwabo,' buna atebete Mugambi Kiai, Omoteneneri Omonene bworogongo rwa Africa ya Mocha RICHIKO19.",swh_Latn,,3375,Governance
"Ukiukaji huu umetokea katikati ya mgawanyiko mkubwa wa kisiasa na mgawanyiko wa taasisi za serikali, na kukuza utamaduni ulioenea wa kutokujali unaodhoofisha uhuru wa vyombo vya habari, usalama wa waandishi wa habari, na haki ya umma ya kupata habari.","Okobunwa kwa amachiko aya nigo kwabete ase eminano endito yegesiasa nokobagekana na gotakora emeremo amo ase chinsemo chionsi chiserikari, naigo korwa ribaga ase chingencho chiegesaku kogendereria obosareku ayio undermines media freedom, journalists' safety, and the public's right to information.",swh_Latn,,3377,Governance
"Aprili 15 - Dakika 4 za kusoma Waziri Mkuu wa Elimu sasa awaonya maafisa wa shule 'wakorofi' Alisema shughuli za mtaala sambamba zinapaswa kutegemea sera, miongozo na kanuni za wizara.","Omotienyi okane 15 - chitageka 4 gosoma. CHISEMI Chiboroso Omowasiri bwechisemi bono arure ogokurerwa ase abarai bechisukuru abangainereria. Agateba ng'a emeremo ende egokonya abana gosoma goika bibe koreng'ana namachiko yewisara akoraa echisemi, nobotenereri.",swh_Latn,,3378,Governance
"Kwa hivyo, Mamlaka inawahimiza wananchi kuripoti visa vyote vya rushwa wanavyokabiliana navyo katika Mamlaka kwa kutumia njia zifuatazo; i.","Korengana nayio, oboteneneri nigo bogosegeta abanto bonsi orwa amanag'ana igoro yobokorekanu bakoumerana naro ase abatenereri goetera chinhera echi; i.",swh_Latn,,3379,Governance
Umma unaonywa dhidi ya kujihusisha na matapeli wanaodai kuuza karatasi halisi za mitihani kwani mitihani yote rasmi inasimamiwa kwa usalama na kulindwa na hatua kali za uadilifu.,"Abanto bonsi bakureirwe gokora emeremo gose kobwaterana nabanto abarimo abwo bagwekora nga nkoonia bare amasakara ya amatemwa erio gosegeta oboibi bwamatemwa, mbuya komanya nga amasakara amatemwa ekeene nigo nigo arendire buya na korugwa neserikari chingaki chiaye chiaboronge.",swh_Latn,,3380,Governance
"MUSWADA WA BUNGE NA MAADHIMISHO, 2024 Soma zaidi USHAURI WA KNCHR KUHUSU MUSWADA WA BUNGE NA MAADHIMISHO, 2024 Soma zaidi MUSWADA WA USHIRIKI WA UMMA, 2024 KNCHR kwa Ushirikiano na Ofisi ya Mwanasheria Mkuu inawaalika wananchi kutoa maoni yao katika rasimu ya Mswada wa Ushiriki wa Umma.","RICHIKO RIOGOCHA AMO NA KOROBEREREKANA,2024 Soma amange ekeombe keria gekorwanenerera oboronge bwamwanyabanto (KNCHR) NA OBOSEMIA IGORO YOKOROBEREREKANA KORENGANA NERICHIKO, 2024 Soma amange IGORO YERICHIKO RIOGOCHA AMO NAKOROBEREREKANA, 2024 (KNCHR)ase okobwaterana na nofisi yomotenereri amachiko omonene yaariganirie abanto bonsi korwa ebirengererio biabo ase richiko riria rigendererete korosigwa igor yokoroberekana.",swh_Latn,,3381,Governance
"Uchunguzi wa Ajali na Usindikaji wa WIBA Wakati ajali inatokea, na mfanyakazi akaumia, mwajiri lazima aripoti kwa ofisi za Kaunti ya DOSHS ndani ya saa 24 ikiwa ajali hiyo ni mbaya, na ndani ya siku 7 kwa ajali zisizo mbaya.","Obotuki bwomwbasekano na na buna abanto bemebasekano bagoakanwa (WIBA) ekero emebasekano yabeire, na abakori emeremo baumiire, omotachiri goika amanyie chiofisi chiekaonti chitenerete oborendi bwango kegima (DOSHS) gati yechinsa 24 onye omobasekano ore omonene, na gati yamatuko 7 ase omobasekano emesinini.",swh_Latn,,3382,Governance
"Miili tofauti ya uchaguzi nchini Kenya, kuanzia ECK, IIEC, hadi IEBC, imekuwa na uhusiano wa uaminifu na umma usio na matumaini.","Chinsemo ao ao chiobochori aiga Kenya, korwa ekeombe kiobochori gia Kenya (ECK), Ekomiti Yengaki Enke Yobochori (IIEC), goika eke kiabono gekorokwa Ekeombe Gietenererete Kiemepaka yobochori gia Kenya (IEBC), biabeire noboate botari obuya nabanainchi.",swh_Latn,,3383,Governance
Mada ambayo haijawahi kuwa mada ya ushiriki wa umma Bungeni hata baada ya kuanzishwa kwa Kamati ya Deni la Umma na Ubinafsishaji katika Bunge la Kitaifa (Bunge la 13).,Egento getanyakoretwa ase chinkwana chia bonsi Bunge nonya nekero yancheranetwe ng'a oborito bwamabdeni yeserikari na okoonigwa gose ogotenenerwa gwechikambani chieserikari nabanto bebiasara (Bunge ya 13).,swh_Latn,,3384,Governance
Mamlaka ya Kupambana na Rushwa ya NSSF hutoa njia kwa umma kuripoti vitendo vya rushwa na/au ulaghai ndani ya programu na shughuli zake.,Abateneneri bekeombe keria gokorwania obokorekanu bechibesa chiobogotu (NSSF) nkorwa bare ribaga buna abanainchi babwenerete gokemanyia igoro yobokorekanu bakoumera ime yomoroberio oyo nobokoreri bwaye.,swh_Latn,,3387,Governance
Kamati inahitajika kurahisisha ushiriki wa umma na kuzingatia maoni ya umma inapotoa ripoti yake kwa Seneti.,Ekomiti neganeirie koarigania chinkwana chiabanto bonsi na kobogoria amaoni abo ase oborito ekero bakorwa chiropoti chiabo gochia ase Eseneti.,swh_Latn,,3388,Governance
"Kamati hutekeleza ushiriki wa umma, hupata maoni ya umma kuhusu Muswada na huandaa ripoti ndani ya kipindi kilichoainishwa hapo juu.","Ekomiti nkoarigania ere chinkwana, konyora ebirengererio bia abanto igoro yerichiko na korosia eripoti ase chingaki chiria chibekire abwo igoro.",swh_Latn,,3389,Governance
Jaji Martha Karambu Koome Kama CJ wa Jamhuri ya Kenya Ripoti Kuhusu Kuzingatiwa kwa Muswada wa Ushiriki wa Umma Na.,"Omongina Omotenereri bwa Amchiko omonene Omochachi Martha Karambu Koome BUNA OMOTENERERI BWAMACHIKO OMONENE, Ense ya Kenya, Eripoti Igoro Yokorwa Ribaga Igoro Yerichiko Riogosangia Abanainchi ase Chinkwana.",swh_Latn,,3390,Governance
"Kwa kukuza uaminifu kati ya wadau na umma, Idara ya Mambo ya Nje itajenga uhusiano wa kuaminika na kukuza utamaduni wa uadilifu katika shughuli zake za kibiashara.","Ase okoagacha obwegenwa gati yabasangi nabanainchi, eserikari goetera ofisi yobokoreri neagache oboamate obuya na gosegeta engecho yekeene nobwegenwa ase ebiasara biaye nogokwanerana.",swh_Latn,,3392,Governance
Kufikia miezi 4 iliyopita Serikali yawataka wakazi wa Angata Barikkoi kusajili ukodishaji wa ardhi Serikali sasa inataka jamii zinazoishi katika eneo lenye matatizo la Angata Barikkoi huko Trans Mara kusajili rasmi ukodishaji wa ardhi kwa Msajili wa Ardhi ili kuepuka migogoro.,Ase emetienyi 4 yaetire eserikari nigo etagete abanto ba Angata Barikkoi korika amarube yokobanchera gotwara amaremo mono kokua baria abare ase eminano yamaremo aaria Angata Barikkoi ime ya Trans Mara kwerika buna etakeire ase omioriki bwamaremo erio gokeania eminanano.,swh_Latn,,3395,Governance
Kufikia miezi 3 iliyopita wanawake wa Kitanzania walioolewa na Wakenya sasa wanapokea vitambulisho vya taifa Serikali imeanza mchakato wa kuwaandikisha wanawake wa Kitanzania walioolewa na wanaume wa Kenya katika Kaunti ya Taita Taveta.,Ase emetienyi 3 yaetire omokungu o'Tanzanian onywomire nomo'Kenya bono konyora ekebande gia Kenya. Eserikari yaansire omoroberio bwokorika omokungu o'Tanzanian onywomire nomosacha omo'Kenya aaria ekaonti ya Taita Taveta.,swh_Latn,,3397,Governance
"Tunahimiza shule zingine na umma kufuata mkondo huo na kuhakikisha plastiki zinasindikwa ipasavyo, alisema.","Nigo togosegeta chisukuru chinde nabanto kobwatia richiko riogoonchoreria amasakara yenaironi aria atyari kogunda, buna atabete.",swh_Latn,,3398,Governance
"Kwa ujumla, Soma zaidi > HABARI ZA RUSHWA Toa maoni yako kuhusu rasimu ya Sera ya Kitaifa ya Polisi ifikapo tarehe 30 Novemba 2023 27 Oktoba 2023, 13:44 Mawasilisho lazima yapokelewe ifikapo tarehe 30 Novemba 2023 Sekretarieti ya Kiraia ya Huduma ya Polisi imechapisha Rasimu ya Sera ya Kitaifa ya Polisi (NPP), ambayo sasa iko wazi kwa maoni kutoka kwa umma.","Igoro ase onsi, Soma amange. AMANGANA OBOKOREKANU. karwe ebirengererio biao ase okorosia richiko igoro Yerichiko Rioborendi Bwense goika chitariki 30 chiomotienyi 11 omwaka 2023 goika chitariki 27 chiomotienyi 10 omwaka 2023, chinsa 7:44 chiamogaso gotoma ebirengererio bia aike gotachererwa nyuma yechitariki 30 chiomotienyi 11 omwaka 2023. Ekeombe getenenerete oborigereria bwemeremo yabasikari kiarikire egetabu kiamachiko ase okorigererigwa ritang'ani (NPP), ekio bono kere ase okomongerwa nabanto na komenta ebirengerio biabo gose kogeitaba buna kere.",swh_Latn,,3400,Governance
Kanuni za Maadili kwa Utumishi wa Umma zinawataka wafanyakazi wote wa utumishi wa umma kuripoti ufisadi kwa mamlaka husika.,Richiko riobkoreri ase abanto nigo ringerengete abakori emeremo bonsi komnyi ebikoru biobokorekanu gochia abatenereri bao.,swh_Latn,,3402,Governance
"Ripoti ufisadi sasa - Ripoti Ufisadi Ripoti ufisadi sasa - Ripoti Ufisadi 1 2 3 4 5 MPENDWA MPIGANIAJI WA RUSHWA, KARIBU KWENYE JUKWAA LETU LA KUPIGA FICHA Katika msingi wa agizo la Watch ya Rushwa ni ripoti tunazopokea kutoka kwa umma.","Manyia igoro yobokorekanu bono, Manyia igoro yobokorekanu bono, Manyia igoro yobokorekanu bono - 1 2 3 4 5 OMWANCHWA BOKOREKANU OMORWANI, KWAGENIIGWE ASE EKEOMBE KIABAAKI ESIRIMBI. Igoro yobokorekanu emeremo yabarigereria obokorekanu ngoeteraokwemurunganania tokonyora korwa abanainchi.",swh_Latn,,3403,Governance
Inahitajika haraka: ushirikishwaji wa raia wenye maana katika mapambano dhidi ya rushwa - Uangalizi wa Rushwa Inahitajika haraka: ushirikishwaji wa raia wenye maana katika mapambano dhidi ya rushwa - Uangalizi wa Rushwa Tovuti hii inatumia vidakuzi ili kuhakikisha unapata uzoefu bora zaidi kwenye tovuti yetu.,Keganeirie bwango: abanto koba neribaga riogoteba buna batagete obogambi bwabo koba ase okorwania obokorekanu - Abarigereria Bobokorekanu Mbaganerie Bwango Kegima: kobwaterana nabanainchi korwania obokorekanu negento kiengencho - Abarigereria Bobokorekanu. Egekoreri eke kiembeo nigo gekorigia obokongori bwaye korwa obokoreri obuya gocha asore.,swh_Latn,,3404,Governance
"ElectionAccess.org inasimamiwa na Wakfu wa Kimataifa wa Mifumo ya Uchaguzi (IFES), shirika lisilo la faida la kimataifa lililojitolea kuimarisha demokrasia ya uchaguzi na kuunga mkono haki ya raia kushiriki katika uchaguzi huru na wa haki.","ElectionAccess.org nigo geteneneire nekeombe giense igoro yomoroberio nobokoreri bwobochori (IFES), ekio kere ekeombe getari gieserikari gose giokorosia efaita kieruete gokongia dimokirasia ase obochori ase ogosira oborenge bwabaaki chikura korora nga mbare neribaga gokora obochori botari bwokorekanu",swh_Latn,,3405,Governance
"Kila mtu ana haki ya kushiriki katika masuala ya serikali na umma, ikiwa ni pamoja na kutafuta kuchaguliwa na kupiga kura katika chaguzi za kidemokrasia za kweli.","Kera omonto nare neribaga riokomanya na koboria buna eserikari egokora emeremo, amo na gochorwa gose goaka ekura ase enchera yekeene.",swh_Latn,,3407,Governance
"Ufuatiliaji wa uchaguzi usioegemea upande wowote (usioegemea upande wowote kisiasa na huru) unaofanywa na raia ni mwendelezo wa haki za uchaguzi halisi, kushiriki katika masuala ya umma, kujumuika na kutafuta, kupokea na kutoa taarifa katika muktadha wa uchaguzi.","Goetaengera (omonto oteneine gesiasa na ase okeene) okorigereria buna chikura chiogoakwa nigo ebwatekaine nogoikerania nga kera omonto nare neribaga goteba eki arengete goetera goacka chikura, nechikura goakwa ase oboene, giosangerekana na korigia, konyora na komanyia abnde amang'ana igoro yechikura.",swh_Latn,,3408,Governance
"Soma kuhusu WRA yaonya wanyakuzi wa ardhi wanaolenga matuta yaliyolindwa KNA2 Oktoba 7, 2025 Kaunti , Mazingira , Lamu 0 Mamlaka ya Rasilimali za Maji (WRA) imetoa agizo kwa watu binafsi wanaokaa na kugawanya kinyume cha sheria maeneo oevu na matuta ya mchanga yaliyotengwa na serikali katika Kaunti ya Lamu, ikiamuru kusitisha shughuli hizo au kushtakiwa.","Soma igoro ya yechinsemo chiemogondo yamache (WRA) eyio yakureire abataboria bemegondo barengete eria ase emachanga yokoagachera na KNA2 omotienyi 10 chitariki 7, omwaka 2025 Chikaonti , Ebitoonchokanaine, Lamu 0 Water Resources Authority (WRA) barure ogochika gochia abanto gete bare ase emegondo eyio na bagendererete koyebaga aaria ekaonti ya Lamu, gochika nga batiga ebikoru ebio gose basaganwe nerichiko.",swh_Latn,,3411,Governance
Tunawaonya wote wajihadhari na matapeli wanaojifanya wafanyakazi wa Tume kuomba pesa badala ya huduma zetu Tume ya Utumishi wa Umma (PSC) ni nini? Ni Tume ya Utumishi ya kikatiba iliyoundwa chini ya Kifungu cha 233 cha Katiba.,Twakureire bonsi bamanye igoro yabantop abarimo bagwekora bagwwekora abokori emeremo boboteneneri koibera abanto nga nkobaa bare obokoreri. Ninki Obotenereri Bwokoreri Bwabanto (PSC)? Nomoroberio bwerichiko obegetwe inse yerichiko 233 rierichiko rinene riense.,swh_Latn,,3412,Governance
"Sheria iko wazi kabisa, ni lazima tukumbatie kila kipengele cha ubinadamu katika utumishi wa umma, ikiwa ni pamoja na ushirikishwaji kamili na ushiriki wa watu wenye ulemavu, Dkt. Kiprono alisema.","Richiko nigo rire maiso marore, goika tobwate nakorenda obokemwanyabanto ase obokoreri bwabanto, amo na koreta abanto bonsi bare noborema amo korwa ebirngererio biabo, Dkt. Kiprono atebete.",swh_Latn,,3414,Governance
"TENGENEZA AMANI 'Sio vita yako': Mchunguzi wa kijeshi wa Ukraine awaonya Waafrika dhidi ya kujiunga na mapambano ya Urusi Huku Afrika Kusini ikichunguza jinsi raia wake 17 walivyoishia katika eneo la Donbas nchini Ukraine, mchunguzi wa kijeshi wa Kyiv Olha Reshetylova anawasihi Waafrika kupinga kuajiriwa na Moscow na kuepuka vita ambavyo haviwapi ulinzi wowote.","KORA OMOREMBE 'Eye teri esegi yao aye omonyene': Abarigeria bun esrikari egokorera abant ya abasikari ba Miritari ba Ukraine buna Ombud yasiemire Abagambi ba Afrika gwesoanania ase esegi ya Russia korwania South Africa yaansire obotuki buna abanto baye 17 batogete gokonya eserikari ya Ukraine aaria Donbas region, Kyiv's military buna ombud Olha Reshetylova asabete Afrika kwanga ebiagaso korwa Moscow ase okorika abanto babo gochia esegi, na kwebacha korwa esegi etabwati borendi ase bare.",swh_Latn,,3415,Governance
"Siasa 'Sio vita vyenu': Mchunguzi wa kijeshi wa Ukraine awaonya Waafrika dhidi ya kujiunga na mapambano ya Urusi Huku Afrika Kusini ikichunguza jinsi raia wake 17 walivyoishia katika eneo la Donbas nchini Ukraine, mchunguzi wa kijeshi wa Kyiv Olha Reshetylova anawasihi Waafrika kupinga kuajiriwa na Moscow na kuepuka vita ambavyo haviwapi ulinzi wowote.","Siasa teri segi yaor': Ombud omiritari o'Ukraine yarure ogokurerwa ase Afrika gotasoa esegi ya Russia korwana ekiagera South Africa ngotuka ere buna abanto baye 17 benyorete ase esegi ya Ukraine, Donbas region, Kyiv's military buna Ombud Olha Reshetylova asabire aba'Afrika kwanga ebiagaso bia Moscow korika abanto babo gosoa esegi etabwati borendi bonde ase bare.",swh_Latn,,3416,Governance
"Kutoka: Huduma ya Dijitali ya Serikali Imesasishwa: 17 Oktoba 2025 Wakati unahitaji kuthibitisha utambulisho wako kwa Kampuni House Wakati unahitaji kuthibitisha inategemea jukumu lako, na wakati ulianza jukumu hilo.","Korwa: Eserikari negenderete kobeka buya obokoreri bwaye goetera egedichitari: Chitariki 17 omotienyi 10 omwaka 2025. Ekero oganetie komanya ekeene nga naye omonyene gochia ekambani, nigo erengete eki ogokora ase ere nechinagki gwachagete gokora emeremo eyio.",swh_Latn,,3417,Governance
Kutoka: Ofisi ya Baraza la Mawaziri Imesasishwa: 6 Novemba 2025 Mkataba wa Mtandao wa Simu Uliobadilishwa na Umma Mkataba wa Mtandao wa Simu Uliobadilishwa na Umma unatoa makubaliano ya hiari kati ya serikali na watoa huduma za mawasiliano ili kuwalinda watu walio katika mazingira magumu wanapohamishiwa kwenye huduma za kidijitali.,Korwa: Amanagana amayia omowaziri: Chitariki 6 omotienyi 11 omwaka 2025 Omoroberio bweserikari igor yogotumia chisimi orure okobwatana nekeombe keria giakenya getenenerete oboererania goetera chisimi erio korenda bari batari nabomanyi kegima ase ogokwanerana goetera chisimi chingaki baranganye gochia egedichitari.,swh_Latn,,3418,Governance
"Katika hotuba iliyosomwa kwa niaba yake na Meneja Mkuu wa Fedha wa KPC, Pius Mwendwa wakati wa uzinduzi wa kituo hicho, Sang alisema uzinduzi uliofanikiwa wa kituo hicho unaashiria dhana mpya katika ujumuishaji wa bidhaa hiyo yenye faida kubwa kwa umma.","Ase enkwana yaye yasometwe na nomotenereri omonene bwesitima (KPC), Pius Mwendwa chingaki are gochaka obokorei, Sang nigo atebete ng'a ogochaka kwegekori ekio nomochakano bwoboonchoreria goikerania obokeri obuya ase abanto.",swh_Latn,,3421,Governance
"Mikataba ya ushirikiano wa maendeleo - Norway nchini Kenya Ruka hadi maudhui kuu Mikataba ya ushirikiano wa maendeleo Kama njia ya kuongeza uwazi na uwajibikaji, Wizara ya Mambo ya Nje inataka kutoa mikataba yake yote kwa umma.","Okoigwan gwokobwatera na amagenderero - Norway aaiga Kenya tuma gochia amangana amaikeranu yamagenderero. Buna enchera eyemo yogokinia obomaiso marore nokoreri obuya, Ewisara yamang'ana aisiko nerengete kobeka okobwatana kwaye maiso marore na goikereka na abanto bonsi.",swh_Latn,,3422,Governance
"Wasilisha Barua ya Nia Ikiwa nchi itapita Vigezo vya Msingi vya Ustahiki na Ukaguzi wa Maadili na serikali ikatambua wizara au shirika linaloongoza, inapaswa kuashiria nia yake ya kushiriki katika OGP kwa kutuma Barua ya Nia, ambayo inaelezea rasmi nia ya serikali ya kujiunga na OGP.","Toma rirube riokworokia okogania. Onye ense egoikerania ayaganeirie nobwegenwa. Rora gose wisara ki yeserikari ere motwe gokora ayio, aya nabe egetaborero igoro yokworokia yokogania gosoaomoroberio okobwaterana neserikari (OGP) ase ogotoma riuko riokogania, erio riratebe buya ekerenga gieserikari gosoa ase omoroberio oyio (OGP).",swh_Latn,,3423,Governance
