PSA_ID,Domain,Sub_Category,English,Kiswahili,Ekegusii,Source,Date,Metadata,Somali,Dholuo
AGRI_1439,Agriculture,Crop Production,The government has implemented reforms in the tea sub sector to support smallholder tea growers facing declining earnings stay informed about new policies and pricing updates,Serikali imetekeleza mageuzi katika sekta ndogo ya chai ili kusaidia wakulima wadogo wa chai wanaokabiliwa na kupungua kwa mapato endelea kufahamishwa kuhusu sera mpya na masasisho ya bei.,,https://kilimonews.co.ke/agriculture-policy/here-are-the-tea-reforms-despite-the-challenges-munya/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.86; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.43,"Dowladdu waxay hirgelisay dib-u-habeyn ku saabsan qaybta shaaha si ay u taageerto beeraleyda yaryar ee shaaha ee la kulmaya hoos u dhaca dakhliga, la soco siyaasadaha cusub iyo cusbooneysiinta qiimaha",Sirkal osetiyo gi lokruok e migawono mar chai mondo okony jogedo matindo ma loso chai ma yudo yuto matin.
AGRI_1440,Agriculture,Agribusiness & Market Access,To become an agricultural produce exporter ensure you have an export license from the relevant authority register your company and undergo training on the Electronic Certification System ECS,Ili kuwa msafirishaji wa mazao ya kilimo hakikisha una leseni ya kuuza nje kutoka kwa mamlaka husika sajili kampuni yako na upate mafunzo ya Mfumo wa Uthibitishaji wa Kielektroniki ECS.,,https://kilimonews.co.ke/agriculture-policy/want-to-be-an-agricultural-produce-exporter-here-is-what-you-need-to-know/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.756; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.436,"Si aad u noqoto dhoofiyaha khudaarta beeraha, hubi inaad haysato ruqsad dhoofin oo ka socota hay'adda ku khushuseeya, diiwaangeli shirkaddaada, kadibna tababar ku qaadato Nidaamka Shahaadada Elektarooniga ah ee ECS","Mondo ibed ja ohala mar yiende mag pur, nyaka ibed gi ratiro mar oro ohala e ofis mar sirkal kendo inyalo ndiko kambi mari kendo inyalo tiegori e yore mag ECS"
AGRI_1441,Agriculture,Agribusiness & Market Access,Industry associations urge farmers and agribusiness stakeholders to support their petition to Parliament to review and overturn the health committee s recommendation on agricultural input bans,Vyama vya viwanda vinawataka wakulima na wadau wa biashara ya kilimo kuunga mkono ombi lao bungeni la kupitia na kutengua mapendekezo ya kamati ya afya kuhusu marufuku ya pembejeo za kilimo.,,https://kilimonews.co.ke/agriculture-policy/industry-associations-petition-parliament-to-overturn-parliamentary-health-committee-recommendation/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.877; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.78,Ururada warshadaha ayaa ku boorinaya beeraleyda iyo daneeyayaasha ganacsiga beeraha inay taageeraan codsigooda Baarlamaanka si loo eego loona baabi'iyo talada guddiga caafimaadka ee mamnuucida alaabta beeraha,Riwruoge mag ohala jiwo jopur kod joma nie ohala mag agro mondo oriw lwedo kwayo margi ne Parliament mar nono kendo golo paro mar komiti mar weche thieth kuom wach marfuk mag gik ma yudore e yore mag jopur
AGRI_1442,Agriculture,Training,Training for 1 000 deep sea fishers from coastal counties begins eligible youth encouraged to participate in the program for employment opportunities in the Blue Economy sector,"Mafunzo kwa wavuvi 1,000 wa bahari kuu kutoka kaunti za pwani yaanza vijana wanaostahiki kuhamasishwa kushiriki katika mpango wa nafasi za ajira katika sekta ya Blue Economy.",,https://kilimonews.co.ke/agriculture-policy/training-deep-sea-fishers-in-mombasa/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=nllb; qa_roundtrip_somali=0.694; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.605,Tababarka 1 000 kalluumeysiga badda qoto dheer ee ka socda degmooyinka xeebta ayaa bilaabmaya dhalinyarada u qalma in ay ka qaybqaataan barnaamijka fursadaha shaqo ee ku saabsan qaybta dhaqaalaha buluugga ah,"Tiegruok mar jolupo mag pi matut mag nam 1,000 moa e gwenge mag nam chako, kendo ojiwo rowere ma nigi ratiro mar dhi e program mar yudo thuolo mag tich e alwora mar Blue Economy"
AGRI_1443,Agriculture,Crop Production,Ten primary schools in Nairobi have received 10 000 seedlings to support 4 K Clubs schools are expected to utilize their produce in the School Feeding Programme,"Shule kumi za msingi jijini Nairobi zimepokea miche 10,000 kusaidia shule za Vilabu 4 K zinazotarajiwa kutumia mazao yao katika Mpango wa Kulisha Shule",,https://kilimonews.co.ke/agriculture-policy/schools-receive-seedlings-to-support-4k-clubs/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=nllb; qa_roundtrip_somali=0.88; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.604,Toban dugsi oo hoose oo ku yaal Nairobi ayaa helay 10 000 geedo si ay u taageeraan 4 K Clubs dugsiyada ayaa la filayaa inay ka faa'iideystaan wax soo saarkooda Barnaamijka Quudinta Dugsiga,"Skunde apar mag sekondari e Nairobi oseyudo kodhi 10,000 mondo okony skul 4 K Clubs"
AGRI_1444,Agriculture,Agribusiness & Market Access,A minimum export price for tea has been established at the Mombasa auction All tea producers and sellers must comply to ensure a sustainable industry,Bei ya chini ya mauzo ya chai imeanzishwa katika mnada wa Mombasa Wazalishaji na wauzaji wote wa chai lazima wazingatie ili kuhakikisha tasnia endelevu.,,https://kilimonews.co.ke/agriculture-policy/independent-tea-producers-support-munya-on-minimum-price/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=nllb; qa_roundtrip_somali=0.879; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.387,Qiimaha ugu yar ee dhoofinta shaaha ayaa lagu aasaasay xayeysiiska Mombasa Dhamaan soo saarayaasha shaaha iyo iibiyeyaasha waa inay u hoggaansamaan si loo hubiyo warshadaha waara,"Ne oket nengo matin mar ohala mar chai e chiro mar Mombasa, kendo ne oket nengo matin mar ohala mar ohala mar chai e chiro mar chai."
AGRI_1445,Agriculture,Crop Production,Horticulture producers and transporters must use covered well ventilated vehicles for transporting fruits and vegetables to comply with the new quality mark Familiarize yourself with the standards immediately,Wazalishaji na wasafirishaji wa kilimo cha bustani lazima watumie magari yenye uingizaji hewa wa kutosha kwa ajili ya kusafirisha matunda na mboga mboga ili kuzingatia alama mpya ya ubora Jifahamishe na viwango mara moja.,,https://kilimonews.co.ke/agriculture-policy/new-quality-mark-for-the-horticulture-standard/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=nllb; qa_roundtrip_somali=0.672; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.499,Beeraleyda beeraha iyo kuwa gaadiidka ah waa inay isticmaalaan gaadiid la qotomiyey oo si fiican loo hawo geliyey si ay u gaadiyaan miraha iyo khudaarta si ay u hoggaansamaan calaamadda tayada cusub si deg deg ah ula xiriir heerarka,"Mondo omi okaw olemo gi alot, nyaka oti gi mtokni ma nigi muya maber mondo okaw olemo gi alot mondo oluw ranyisi manyien mar ber mar olemo."
AGRI_1446,Agriculture,Crop Production,The government is implementing reforms to improve tea prices for farmers including an automated auction system to enhance trading efficiency Tea farmers are encouraged to stay informed on these changes,Serikali inatekeleza mageuzi ya kuboresha bei ya chai kwa wakulima ikiwa ni pamoja na mfumo wa minada otomatiki ili kuongeza ufanisi wa kibiashara Wakulima wa chai wanahimizwa kuendelea kufahamisha mabadiliko haya.,,https://kilimonews.co.ke/agriculture-policy/government-interventions-to-increase-tea-prices/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.483; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.532,"Dowladdu waxay hirgelinaysaa dib-u-habeyn lagu hagaajinayo qiimaha shaaha ee beeraleyda, oo ay ku jirto nidaam xaraash otomaatig ah si loo kordhiyo waxtarka ganacsiga. Beeraleyda shaaha waxaa lagu dhiirrigelinayaa inay ka warqabaan isbeddeladan",Sirkal tiyo gi lokruok mondo okony jopur bedo gi nengo mabeyo mag chai moriwo koda chenro mar loso ng'ur ma itiyogo e loso ohala.
AGRI_1447,Agriculture,Crop Production,The newly elected KTDA board is urged to implement reforms that will enhance support for over 600 000 smallholder tea farmers Immediate action is required to prioritize farmers interests,"Bodi mpya ya KTDA imehimizwa kutekeleza mageuzi ambayo yataongeza uungwaji mkono kwa wakulima wadogo wa chai zaidi ya 600,000. Hatua za haraka zinahitajika ili kutanguliza maslahi ya wakulima.",,https://kilimonews.co.ke/agriculture-policy/new-ktda-board-inducted-challenged-to-speed-up-reforms/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=nllb; qa_roundtrip_somali=0.72; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.586,Guddiga cusub ee KTDA ayaa lagu baaqay in la fuliyo isbeddelo si loo xoojiyo taageerada in ka badan 600 000 beeraleyda shaaha yaryar ee beeraleyda ah waxaa loo baahan yahay tallaabo deg deg ah si loo mudnaado danaha beeraleyda,"Oganda manyien mar KTDA, ma ne oyud yiero, ogwel mondo otim lokruok mabiro miyo oteg jolup chai matindo makalo 600,000, kendo dwarore ni otim mapiyo mondo omi ber mar jopur obed mokwongo"
AGRI_1448,Agriculture,Crop Production,The Coffee Bill 2021 is currently undergoing public participation Coffee farmers and stakeholders are encouraged to review the proposed reforms and provide feedback,Muswada wa Sheria ya Kahawa wa 2021 kwa sasa unashirikishwa na umma Wakulima wa kahawa na wadau wanahimizwa kupitia marekebisho yaliyopendekezwa na kutoa maoni.,,https://kilimonews.co.ke/agriculture-policy/the-coffee-bill-2021-at-a-glance/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.915; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.641,Sharciga Kafeega 2021 hadda waxaa lagu marayaa ka qaybgalka dadweynaha Beeraleyda kafee iyo daneeyayaasha waxaa lagu dhiirigelinayaa inay dib u eegaan isbeddelada la soo jeediyay oo ay bixiyaan jawaab celin,Kofu Bill 2021 sani itimo e kind ji duto ka jopur mag kofi kod joma nie bwo chikego ijiwo mondo onon lokruok ma osetiki kendo gichiw paro
AGRI_1449,Agriculture,Crop Production,The Nairobi Coffee Exchange remains under the Coffee Directorate s oversight the Capital Markets Authority is advised to refrain from licensing it as an auction,Soko la Kahawa la Nairobi limesalia chini ya usimamizi wa Kurugenzi ya Kahawa.,,https://kilimonews.co.ke/agriculture-policy/leave-the-coffee-exchange-alone-munya-tells-cma/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.822; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.492,"Nairobi Coffee Exchange waxay weli hoos timaadaa kormeerka Directorate-ka Kafeega, Capital Markets Authority waxaa lagula talinayaa inay ka fogaato ruqsad u qaadista sida xaraash",Nairobi Coffee Exchange pod ni e bwo teko mar Directorate of Coffee.
AGRI_1450,Agriculture,Crop Production,Farmers in Uganda please note the official vanilla harvest date has been declared Ensure optimal harvesting practices to maintain quality and profitability,Wakulima nchini Uganda tafadhali kumbuka kuwa tarehe rasmi ya mavuno ya vanila imetangazwa Hakikisha uvunaji bora zaidi ili kudumisha ubora na faida.,,https://kilimonews.co.ke/agriculture-policy/uganda-declares-vanilla-harvest-date-for-this-year/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=nllb; qa_roundtrip_somali=0.765; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.393,Beeraleyda Uganda fadlan ogow taariikhda rasmiga ah ee goosashada vanilla ayaa la shaaciyey Hubi habdhaqanka goosashada ugu wanaagsan si loo ilaaliyo tayada iyo faa'iidada,"Jo-Purvey e piny Uganda, paruru ni odiechieng' mar keyo mar vanilla oseel."
AGRI_1451,Agriculture,Crop Production,East African countries are implementing integrated rice sector development initiatives to reduce imports Farmers and agribusinesses are encouraged to engage in regional partnerships and investment opportunities,Nchi za Afrika Mashariki zinatekeleza mipango jumuishi ya maendeleo ya sekta ya mpunga ili kupunguza uagizaji wa bidhaa kutoka nje Wakulima na wafanyabiashara wa kilimo wahimizwa kushiriki katika ushirikiano wa kikanda na fursa za uwekezaji.,,https://kilimonews.co.ke/agriculture-policy/eac-countries-champion-integrated-rice-sector-development-to-curb-escalating-imports/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; mt_quality_flag=dholuo_repetition_unresolved; qa_tool_somali=nllb; qa_roundtrip_somali=0.779; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.403,Wadamada Bariga Afrika waxay hirgeliyaan dadaallo horumarineed oo la isku halleynayo oo ku saabsan qaybta bariiska si loo yareeyo dhoofinta Beeraleyda iyo ganacsiyada beeraha waxaa lagu dhiiri geliyaa inay ku hawlan yihiin iskaashiyo gobolleed iyo fursado maalgashi,Pinje mag Afrika ma Ugwe tiyo gi chenro mar timo dongruok e yore mag loso loso loso kodhi mondo gikony e tieko ohala
AGRI_1452,Agriculture,Agribusiness & Market Access,Apply for the KSh 2 2 billion ENABLE Kenya agribusiness fund to receive interest free loans and training designed to empower 10 000 youths in agribusiness,"Tuma ombi la KSh 2 2 bilioni WEZESHA hazina ya kilimo cha Kenya kupokea mikopo na mafunzo bila riba yaliyoundwa kuwawezesha vijana 10,000 katika biashara ya kilimo.",,https://kilimonews.co.ke/agriculture-policy/president-kenyatta-unveils-a-kshs-2-2bn-agribusiness-fund-as-he-launches-rebranded-4k-clubs/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.974; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.478,"Codso sanduuqa KSh 2 2 bilyan ee ENABLE Kenya agribusiness si aad u hesho deyn dulsaar la'aan ah iyo tababaro loogu talagalay in lagu xoojiyo 10,000 dhalinyaro ah oo ku jira ganacsiga beeraha","Kwa mondo omiyi kony mar yudo pesa ma ok ochulo ohala kod tiegruok ma konyo rowere 10,000 e weche mag ohala"
AGRI_1453,Agriculture,Crop Production,The Kenyan government is reviewing the Plant Protection Act to enhance plant health regulations Stakeholders are encouraged to provide comments on the Draft Plant Protection Bill 2021,Serikali ya Kenya inapitia Sheria ya Kulinda Mimea ili kuimarisha kanuni za afya ya mimea Wadau wanahimizwa kutoa maoni kuhusu Rasimu ya Mswada wa Kulinda Mimea 2021.,,https://kilimonews.co.ke/agriculture-policy/kenya-reviewing-guidelines-on-plant-health-and-phytosanitary-issues/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=nllb; qa_roundtrip_somali=0.883; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.118,Dowladda Kenya ayaa dib u eegis ku sameynaysa Sharciga Ilaalinta Dhirta si loo xoojiyo xeerarka caafimaadka dhirta Dhinacyada daneeyayaasha waxaa lagu dhiiri gelinayaa inay ka faalloodaan hindisaha Sharciga Ilaalinta Dhirta 2021,Sirkal mar Kenya nono chike mag ritruok mag yien mondo omed jiwo chike mag thieth mag yien Jo ma ok gin Joneno ojiw mondo ochiw paro e wi Bill mar ritruok mag yien 2021
AGRI_1454,Agriculture,Crop Production,New regulations require licensing to keep bees in Kenya Register as a commercial beekeeper to own a beehive or face penalties Apply to your local CEC for a one year certificate,Kanuni mpya zinahitaji leseni ya kuweka nyuki nchini Kenya Jiandikishe kama mfugaji nyuki wa kibiashara ili kumiliki mzinga wa nyuki au kukabiliwa na adhabu. Omba kwa CEC ya eneo lako kwa cheti cha mwaka mmoja,,https://kilimonews.co.ke/agriculture-policy/you-will-need-a-license-to-keep-bees-or-go-to-jail/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.841; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.247,Xeerar cusub ayaa qasab ku ah in la helo ruqsad lagu hayo shinnida Kenya Iska diiwaangeli sidii beeraleyda shinnida ganacsi si ay u leedahay shinnida ama ciqaabo la kulmi doonta Codso CEC-gaaga deegaanka si aad u hesho shahaado hal sano ah,Chike manyien dwaro ni ng'ato omi ratiro mar pidho ong'oe e piny Kenya.
AGRI_1455,Agriculture,Crop Production,A crackdown is ongoing against traders and transporters packaging Irish potatoes in bags exceeding 50 kg Compliance is mandatory in Nyandarua Nakuru Narok Elgeyo Marakwet Uasin Gishu Meru and West Pokot counties,Msako mkali unaendelea dhidi ya wafanyabiashara na wasafirishaji wanaopakia viazi vya Ireland kwenye mifuko inayozidi kilo 50. Utiifu ni lazima katika kaunti za Nyandarua Nakuru Narok Elgeyo Marakwet Uasin Gishu Meru na Pokot Magharibi.,,https://kilimonews.co.ke/agriculture-policy/crackdown-ongoing-for-those-packaging-potatoes-in-bags-exceeding-50-kgs/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.487; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.386,"Cadaadis ayaa socota oo ka dhan ah ganacsatada iyo gaadiidka oo baakadaya baradhada Irish-ka ee bacaha ka badan 50 kg. U hoggaansanaanta waa khasab degmooyinka Nyandarua, Nakuru, Naro, Elgeyo, Marakwet, Uasin, Gishu, Meru iyo West Pokot",Tembe ma dhi nyime e kind jolok ohala kod jolos ohala ma pako potasi mag Ireland e bags mokalo kilo 50 Chik dwaro ni ng'ato oluw chike mag Nyandarua Nakuru Narok Elgeyo Marakwet Uasin Gishu Meru kod West Pokot counties
AGRI_1456,Agriculture,Crop Production,The government will assist newly elected officials of smallholder Tea Factories in assuming control from KTDA employees Enhanced security measures will be implemented immediately,Serikali itawasaidia maafisa wapya waliochaguliwa wa Viwanda vya Wakulima wadogo wa Chai katika kuchukua udhibiti kutoka kwa wafanyakazi wa KTDA Hatua zilizoimarishwa za usalama zitatekelezwa mara moja.,,https://kilimonews.co.ke/agriculture-policy/government-to-facilitate-new-tea-factories-officials-to-take-charge/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.757; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.484,Dowladdu waxay ka caawin doontaa mas'uuliyiinta cusub ee warshadaha shaaha yar-yar ee la doortay inay la wareegaan maamulka shaqaalaha KTDA. Tallaabooyin amni oo la xoojiyay ayaa isla markiiba la hirgelin doonaa,Sirkal biro konyo jotelo manyien moyier mar jo-Thai Factories e kawo loch kuom jotich KTDA
AGRI_1457,Agriculture,Crop Production,The government is considering revising the Coffee Cherry Fund regulations to better benefit coffee farmers including potential access to farm inputs on credit,Serikali inafikiria kurekebisha kanuni za Mfuko wa Coffee Cherry ili kuwanufaisha vyema wakulima wa kahawa ikiwa ni pamoja na kupata pembejeo za kilimo kwa mkopo.,,https://kilimonews.co.ke/agriculture-policy/coffee-cherry-fund-regulations-could-be-reviewed/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.732; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.651,"Dowladdu waxay ka fiirsanaysaa dib-u-eegista xeerarka Sanduuqa Kafeega Cherry si ay uga faa'iideysato beeraleyda qaxwaha, oo ay ku jirto suurtagalnimada helidda alaabta beeraleyda ee amaahda",Sirkal nono mondo otim lokruok e chike mag Chudo mar Coffee Cherry mondo okony jopur mag kahwa moriwo nyaka yudo gik ma ginyalo chamo e puothegi kokalo kuom pesa
AGRI_1458,Agriculture,Crop Production,Smallholder tea factories elections will be held as per the timetable released by CS Munya all smallholder tea farmers are encouraged to participate,Uchaguzi wa viwanda vidogo vya chai utafanyika kulingana na ratiba iliyotolewa na CS Munya wakulima wote wadogo wa chai wanahimizwa kushiriki.,,https://kilimonews.co.ke/agriculture-policy/cs-munya-releases-smallholder-tea-factories-elections-timetable/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.772; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.44,"Doorashooyinka warshadaha shaaha yaryar ayaa la qaban doonaa iyadoo la raacayo jadwalka ay soo saartay CS Munya, dhammaan beeraleyda yaryar ee shaaha waxaa lagu dhiirrigelinayaa inay ka qayb galaan","Yiero mag tigo mag tigo matindo biro timore kaluwore gi chenro ma CS Munya osefwenyogo, ji duto ma pidho tigo jiwo mondo oriwre"
AGRI_1459,Agriculture,Livestock,The Kenya Dairy Industry Regulations 2021 are now law establishing a minimum farm gate price of Kshs 33 per kilogram of milk delivered Farmers are urged to familiarize themselves with the regulations,Kanuni za Sekta ya Maziwa ya Kenya 2021 sasa ni sheria zinazoweka bei ya chini ya lango la shamba la Kshs 33 kwa kila kilo ya maziwa yanayowasilishwa Wakulima wanahimizwa kufahamu kanuni hizo.,,https://kilimonews.co.ke/agriculture-policy/the-kenya-dairy-industry-regulations-2021-launched/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.773; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.66,Xeerarka Warshadaha Caanaha Kenya 2021 hadda waa sharci dejiya qiimaha ugu yar ee beerta ee Kshs 33 kiilo oo caano ah oo la keeno. Beeraleyda waxaa lagu boorinayaa inay la kulmaan xeerarka,Kenya Dairy Industry Regulations 2021 sani en chik maketo nengo mar dhoot mar pur mar Kshs 33 kuom kilo mar chak ma ne ochiw ne jopur.
AGRI_1460,Agriculture,Crop Production,Exporters of maize to Kenya must provide certificates of conformity to confirm compliance with aflatoxin safety standards after recent bans due to contamination concerns,Wasafirishaji wa mahindi hadi Kenya lazima watoe vyeti vya utiifu ili kuthibitisha kufuata viwango vya usalama vya aflatoxin baada ya kupigwa marufuku hivi majuzi kwa sababu ya uchafuzi.,,https://kilimonews.co.ke/agriculture-policy/coordinated-efforts-needed-to-combat-aflatoxin-in-the-region/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.841; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.649,Dhoofiyeyaasha galleyda ee Kenya waa inay bixiyaan shahaadooyin waafaqsanaan si ay u xaqiijiyaan u hoggaansanaanta heerarka badbaadada aflatoxin kadib mamnuucnitaankii dhawaan la xiriira walaaca wasakheynta,Joma ouso cham e piny Kenya nyaka chiw gik manyiso ni gichopo chike mag ritruok mag aflatoxin bang' ka noseketi marfuk ma nyocha otim nikech gik ma kelo hinyruok
AGRI_1461,Agriculture,Crop Production,The Agriculture Food Authority AFA will begin immediate inspections to ensure food safety across the country Farmers and vendors must comply with regulations to avoid penalties,Mamlaka ya Chakula cha Kilimo AFA itaanza ukaguzi mara moja ili kuhakikisha usalama wa chakula nchini kote Wakulima na wachuuzi lazima wazingatie kanuni ili kuepuka adhabu.,,https://kilimonews.co.ke/agriculture-policy/afa-to-conduct-a-crackdown-to-ensure-food-safety/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=nllb; qa_roundtrip_somali=0.873; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.372,Hay'adda Cuntada Beeraha AFA waxay bilaabi doontaa baaritaano degdeg ah si loo hubiyo badbaadada cuntada dalka oo dhan Beeraleyda iyo iibiyeyaasha waa inay u hoggaansamaan xeerarka si looga fogaado ganaaxyada,AFA biro chako nono mapiyo mondo omi chiemo obedie maonge tuoche e piny mangima
AGRI_1462,Agriculture,Crop Production,The Agriculture Food Authority AFA has launched the Agriculture Information Management System AIMS to facilitate online registration licensing and access to information for traders,Mamlaka ya Chakula cha Kilimo AFA imezindua Mfumo wa Usimamizi wa Taarifa za Kilimo AIMS ili kuwezesha kupata leseni za usajili kwa njia ya mtandao na kupata taarifa kwa wafanyabiashara.,,https://kilimonews.co.ke/agriculture-policy/afa-launches-online-trade-system-to-ease-business/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=nllb; qa_roundtrip_somali=0.804; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.295,Hay'adda Cuntada Beeraha AFA waxay bilaabeysaa Nidaamka Maareynta Macluumaadka Beeraha AIMS si loo fududeeyo rukhsadaynta diiwaangelinta internetka iyo helitaanka macluumaadka ganacsatada,AFA osechako chenro mar AIMS mar locho e wi weche mag pur mondo okony jolok ohala yudo thuolo mar ndiko e intanet kendo yudo weche mag ohala
AGRI_1463,Agriculture,Crop Production,Attention maize farmers The Kenyan government has enacted an immediate ban on maize imports due to health concerns regarding mycotoxins This will help improve local maize prices,Wakulima wa mahindi waangalifu Serikali ya Kenya imepiga marufuku mara moja uagizaji wa mahindi kutoka nje kutokana na wasiwasi wa kiafya kuhusu sumu ya mycotoxins Hii itasaidia kuboresha bei ya mahindi nchini.,,https://kilimonews.co.ke/agriculture-policy/maize-farmers-support-maize-import-ban/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=nllb; qa_roundtrip_somali=0.815; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.537,Digniin beeraleyda hadhuudhka Dowladda Kenya ayaa soo saartay mamnuuc degdeg ah oo lagu soo dhoofinayo hadhuudhka sababtoo ah walaacyada caafimaadka ee ku saabsan mycotoxins Tani waxay gacan ka geysan doontaa hagaajinta qiimaha hadhuudhka maxalliga ah,Chenro ne jopur mar kodhi sirkal mar Kenya oseng'ado mar chungo ohala mar kodhi mapiyo nikech weche thieth motudore gi gik makelo tuoche mag nyinyo (mycotoxins) mabiro konyo e miyo nengo mar kodhi obed maber e alworane
AGRI_1464,Agriculture,Crop Production,Non deposit taking Saccos must now comply with the Sacco Societies Non Deposit Taking Business Regulations by June 30 2021 Ensure your operations meet the new requirements,Saccos zisizo na amana lazima sasa zitii Kanuni za Biashara za Mashirika Yasiyo ya Kuchukua Amana kufikia Juni 30 2021 Hakikisha shughuli zako zinakidhi mahitaji mapya.,,https://kilimonews.co.ke/agriculture-policy/non-deposit-taking-saccos-to-be-regulated-by-sasra/,2026-07-14,scraped:Kilimo News - Policy; promoted_from=main:kilimo_main_reconcile; qa_tool_somali=azure; qa_roundtrip_somali=0.811; qa_tool_dholuo=nllb_selfcheck; qa_roundtrip_dholuo=0.735,"Saccos oo aan deebaaji qaadan, waa inay hadda u hoggaansamaan Xeerarka Ganacsiga Aan Degaanka Qaadashada ee Sacco Societies ka hor 30-ka Juun, 2021 Hubi in hawlgalladaadu ay buuxiyaan shuruudaha cusub",Non Deposit Taking Saccos koro nyaka luw chike mag Sacco Societies Non Deposit Taking Business Regulations nyaka chop Jun 30 2021
